Time,Active_Flows,Hit_Rate
19300,117,0.8610271903323263
19400,139,0.8614035454906968
19500,125,0.8617742838771235
19600,104,0.8625783256291731
19700,93,0.8631077255229443
19800,82,0.8636308439587128
19900,69,0.8640874413736186
20000,74,0.8642989981402603
20100,98,0.8638965909317587
20200,164,0.8628097204574333
20300,158,0.8628308081807033
20400,135,0.8627489647012424
20500,76,0.8628719784434435
20600,38,0.8629868090452262
20700,64,0.8629049602127202
20800,110,0.8625345317302828
20900,106,0.8627211596225026
21000,93,0.86240605861556
21100,99,0.862392734828953
21200,92,0.8625772978768211
21300,88,0.8625603265742136
21400,61,0.8625071442179463
21500,51,0.862391081009094
21600,54,0.8623522492268579
21700,93,0.8617097837203136
21800,115,0.8618071088889306
21900,155,0.8618019359642591
22000,154,0.8620504761024314
22100,125,0.8618633586236178
22200,126,0.8611157093196491
22300,150,0.8608417200365965
22400,165,0.8609369035283853
22500,168,0.8607304284939432
22600,155,0.8609586338033222
22700,153,0.8609867071103577
22800,154,0.8609396068412462
22900,151,0.8607597173144876
23000,131,0.8607260958277633
23100,144,0.8607963968367579
23200,178,0.8612072546033505
23300,185,0.8615785771876555
23400,195,0.8616313685463979
23500,231,0.8613707428378264
23600,213,0.8615234604845082
23700,194,0.8614353906707981
23800,133,0.8615874816495396
23900,115,0.8613306270484303
24000,121,0.860899573606756
24100,136,0.8606897692498553
24200,157,0.8602001615801883
24300,118,0.8600904977375565
24400,91,0.8600656814449917
24500,94,0.8597284326732512
24600,85,0.8596350675255878
24700,74,0.8596968709256845
24800,77,0.8597938144329897
24900,99,0.8596579232673668
25000,131,0.8592206366630076
25100,152,0.8588570233710251
25200,130,0.8589624306201675
25300,108,0.8588367069365549
25400,99,0.8587777742357104
25500,97,0.8588427808845959
25600,98,0.8588766537273231
25700,81,0.8588713503938253
25800,91,0.8585390459976671
25900,96,0.8588043256478269
26000,96,0.8590959516257558
26100,114,0.8588515258033409
26200,105,0.8589069359767921
26300,123,0.8590107752632067
26400,135,0.8588468573712283
26500,149,0.8585596909681771
26600,165,0.8583107098191136
26700,193,0.857663347097401
26800,194,0.8574822931170167
26900,169,0.857392667631452
27000,155,0.8571793369684406
27100,165,0.8569034651983961
27200,166,0.8569875175023088
27300,179,0.8568694929836532
27400,162,0.8567037578874259
27500,157,0.8567116712554661
27600,167,0.8563460494062733
27700,166,0.8561855292998757
27800,126,0.8560644775073369
27900,74,0.8561540030893883
28000,85,0.8559262919258269
28100,144,0.8552217826660291
28200,145,0.8551288354203418
28300,102,0.8549779176168346
28400,121,0.8549846339431887
28500,136,0.8548881002804648
28600,121,0.8549008417748609
28700,116,0.8552663343699853
28800,104,0.855398185056399
28900,108,0.8556432662135731
29000,111,0.8559553297787481
29100,99,0.8565492321589883
29200,110,0.8570383558996867
29300,106,0.8574723057282873
29400,93,0.8577441882713097
29500,94,0.8581161016603435
29600,92,0.8585132867889809
29700,107,0.8585631340006197
29800,97,0.858739401094773
29900,101,0.8590366592796305
30000,89,0.8594961240310077
30100,124,0.8594770810511172
30200,123,0.860178868389006
30300,126,0.8606155044799376
30400,134,0.8607918923460748
30500,96,0.8609011422022483
30600,116,0.8608441608364726
30700,155,0.8610141863841275
30800,188,0.8607976875681432
30900,154,0.8611118123753503
31000,133,0.8609465595089864
31100,130,0.8612816505157862
31200,167,0.8618611557975498
31300,178,0.8616641206327305
31400,216,0.8613634694027476
31500,215,0.8612171241144697
31600,144,0.861365210102409
31700,156,0.8610321253554359
31800,172,0.8610435285332305
31900,142,0.8611357799486354
32000,127,0.8610662358642972
32100,139,0.8609177592371872
32200,134,0.861061305912108
32300,115,0.8613755987935419
32400,83,0.8614972820639806
32500,75,0.8615064336289431
32600,57,0.8616829010679498
32700,58,0.8618263963668711
32800,99,0.861555690355093
32900,99,0.8617449352220129
33000,88,0.8616978090167833
33100,101,0.8618108735576423
33200,86,0.862398805764483
33300,114,0.862271816881259
33400,115,0.8623097460237775
33500,123,0.8623535706560718
33600,83,0.86248752155368
33700,112,0.8623865652581735
33800,165,0.8621481648277415
33900,186,0.8620090176989166
34000,171,0.8616059439620446
34100,163,0.8618325716196633
34200,119,0.8621432776796525
34300,85,0.8624977872189769
34400,92,0.8626394215932637
34500,96,0.8629384760691458
34600,137,0.8627577531039764
34700,182,0.8625551140384301
34800,186,0.8627757173531134
34900,161,0.8627162788687035
35000,146,0.8627482659084055
35100,150,0.8629022738735258
35200,194,0.8624133474327341
35300,176,0.8633798193504665
35400,133,0.8637465738983765
35500,95,0.8641080253066278
35600,103,0.8646672230335907
35700,103,0.8650221470731632
35800,101,0.8651821359865958
35900,112,0.865265849408708
36000,152,0.865026390914132
36100,257,0.8646703167854485
36200,246,0.8647671288536747
36300,137,0.8648758031061871
36400,145,0.8652583528560082
36500,135,0.8658542675922689
36600,117,0.8662538761230818
36700,128,0.866592826273994
36800,130,0.8669472193817352
36900,156,0.8673019596344622
37000,149,0.8677065111758989
37100,163,0.8680389279369738
37200,242,0.8676990938294098
37300,256,0.8675741863891174
37400,262,0.8674224366430846
37500,191,0.8675098919242046
37600,162,0.8676502577197711
37700,146,0.8675270521420013
37800,141,0.8674305189425322
37900,153,0.867399528740272
38000,180,0.8673689720604594
38100,178,0.8672973854686117
38200,214,0.867209828885342
38300,198,0.8670911850727482
38400,152,0.8669844701273985
38500,148,0.866947333511437
38600,140,0.8672205646086757
38700,132,0.8673488984608632
38800,126,0.8675584796653879
38900,126,0.8676930063578565
39000,126,0.8675940516944701
39100,131,0.867679311185119
39200,102,0.8679325046322114
39300,121,0.8679104812306588
39400,188,0.8675349967392955
39500,195,0.8677123857172108
39600,141,0.8678476653679231
39700,140,0.8679327020838307
39800,171,0.8676548391647856
39900,165,0.8677310111272375
40000,168,0.8674895529725744
40100,116,0.8674929004662904
40200,102,0.8673506907359095
40300,95,0.8673705739933047
40400,82,0.8674624156916123
40500,93,0.8674815137016094
40600,114,0.8675890527337824
40700,112,0.8677209334497695
40800,108,0.8676479469901556
40900,119,0.8675532601678502
41000,115,0.867656402946884
41100,78,0.8677780158560103
41200,78,0.8676568786918928
41300,84,0.8676282106054651
41400,106,0.8675435678276224
41500,83,0.8675725177833624
41600,83,0.8675604859291524
41700,101,0.8674738664132501
41800,141,0.8672037135862706
41900,177,0.8669642177871326
42000,155,0.8668589403024093
42100,115,0.8669705865036041
42200,126,0.8670862209112316
42300,112,0.8673921031533939
42400,128,0.8676436380553617
42500,146,0.8677480758089878
42600,127,0.8679329424395078
42700,91,0.8680991191240636
42800,91,0.868213106405349
42900,110,0.8682749926323717
43000,126,0.8681888734580508
43100,104,0.8684201949089013
43200,100,0.8686054916228794
43300,85,0.8686495294146258
43400,126,0.8684404248606583
43500,118,0.8683795776184665
43600,125,0.8681363889359437
43700,125,0.8681147052667171
43800,155,0.8678914854475783
43900,189,0.867449207036449
44000,166,0.8674878148334894
44100,126,0.8675496159410444
44200,86,0.867622663178715
44300,75,0.8684262624822813
44400,77,0.8693097461920959
44500,70,0.8700892439229881
44600,78,0.8706638547304107
44700,91,0.8711060721750464
44800,112,0.8710928780893298
44900,129,0.8710341068728074
45000,164,0.8709415584415584
45100,121,0.871140396420609
45200,109,0.8716610844023179
45300,72,0.8717069841510579
45400,94,0.8716372719703278
45500,115,0.8715910979497484
45600,98,0.8717026650081043
45700,65,0.8718492769325689
45800,73,0.8719015088957286
45900,139,0.8716728045749873
46000,170,0.8718669390311181
46100,111,0.8721241504439255
46200,80,0.8722259333481779
46300,68,0.8723292339605867
46400,63,0.8724149913863853
46500,71,0.8724662286853178
46600,94,0.8723893296793157
46700,131,0.8722470199795572
46800,141,0.8721720619540483
46900,131,0.8721492288087181
47000,124,0.8722142277996509
47100,118,0.8723539049699618
47200,124,0.8724130418996442
47300,103,0.8726152464939145
47400,107,0.8727447244594556
47500,98,0.8730383727037898
47600,79,0.8733367744895618
47700,70,0.8736869166553598
47800,105,0.873731944671854
47900,148,0.873568281938326
48000,176,0.8735669624206032
48100,159,0.8737637217182591
48200,132,0.8737836734119105
48300,125,0.8738648893508537
48400,120,0.8739578224619912
48500,111,0.8738813692040942
48600,126,0.8738124986912182
48700,119,0.8739204323842424
48800,133,0.8737839114965532
48900,145,0.8738230016143672
49000,139,0.8739564327970365
49100,91,0.8741650640031433
49200,93,0.8742674773708972
49300,114,0.8742220361894698
49400,123,0.8742525633737217
49500,90,0.8742920462940162
49600,96,0.8743507667947502
49700,90,0.8743412306118971
49800,84,0.8743840352835479
49900,117,0.8742937469440973
50000,122,0.8743306809093251
50100,135,0.874410708367434
50200,104,0.8744775807007001
50300,109,0.8744093240847473
50400,130,0.8744267982733348
50500,147,0.8742782328454412
50600,131,0.8742978563672195
50700,101,0.874484648023788
50800,93,0.8746097814776275
50900,82,0.8746502890943487
51000,105,0.8746711138278364
51100,124,0.8746402663024018
51200,182,0.8743813682678312
51300,176,0.8744078956049031
51400,146,0.8745763604177498
51500,109,0.8746239045604446
51600,117,0.8746183181097409
51700,143,0.8745765593732425
51800,144,0.8746786716252365
51900,199,0.8744423199490121
52000,168,0.8745960887112473
52100,137,0.8746626628440516
52200,120,0.8746608614764476
52300,128,0.8747889846780325
52400,97,0.8749831353476688
52500,91,0.8750673508659397
52600,116,0.8749648094592174
52700,124,0.8750845575565738
52800,136,0.8750883943758879
52900,120,0.8750508983559832
53000,110,0.8751475834401858
53100,111,0.8751639494877173
53200,108,0.8751731597624153
53300,140,0.8751577486118122
53400,174,0.8750173149815517
53500,180,0.8750039283222607
53600,203,0.8749082744303607
53700,157,0.8749843456480901
53800,111,0.8750695586387139
53900,131,0.8749118812190024
54000,153,0.8748801056316098
54100,153,0.8748058113667151
54200,160,0.8748410783723944
54300,132,0.874859913192617
54400,109,0.8748354073552048
54500,124,0.8748990176187276
54600,143,0.8749754130605822
54700,169,0.8750849772475333
54800,185,0.8750404859536657
54900,124,0.875204273274958
55000,116,0.8752873213742779
55100,106,0.8754739415558023
55200,132,0.875696046576236
55300,162,0.8758293382737734
55400,181,0.8761219320883056
55500,199,0.8762611806797853
55600,201,0.8763246685358551
55700,207,0.8764554835045203
55800,188,0.8765601774296298
55900,198,0.8764405852349941
56000,205,0.876362036086255
56100,226,0.8763252536475542
56200,206,0.8763173558348797
56300,150,0.8762572812986513
56400,128,0.8761127942204614
56500,117,0.8760540757596038
56600,126,0.8759567827689018
56700,115,0.8759085947841434
56800,136,0.875940633031559
56900,150,0.8759778084390281
57000,154,0.8760016821923806
57100,136,0.8759764838527825
57200,173,0.8758535997520974
57300,158,0.8758913383391467
57400,119,0.8758887357215991
57500,112,0.8758989004712266
57600,109,0.8758538115057871
57700,115,0.8759552300802876
57800,111,0.8758164361602346
57900,118,0.8758189973315165
58000,112,0.8758154732865133
58100,89,0.8757873848334514
58200,76,0.8757251631617113
58300,80,0.8756419184798917
58400,101,0.8755154799549715
58500,96,0.8754169917789011
58600,128,0.8751856599894957
58700,116,0.8751847964699643
58800,95,0.8750662471950655
58900,104,0.8750288620198345
59000,96,0.8751524827279933
59100,82,0.8752615899055751
59200,110,0.8751869758373997
59300,118,0.8752146697023433
59400,111,0.8751411040202072
59500,145,0.8749853504997572
59600,134,0.8749456406596715
59700,120,0.8749227247665035
59800,126,0.8747371816978341
59900,138,0.8748029223014234
60000,133,0.8747990375979865
60100,119,0.8748076731495112
60200,159,0.8747440178842492
60300,138,0.8749229108849831
60400,127,0.8750206154962562
60500,116,0.8750384159459104
60600,124,0.8750719000794325
60700,134,0.8750567401873657
60800,93,0.8751399011819944
60900,96,0.875226167898328
61000,80,0.8752972158290213
61100,103,0.8753089437518673
61200,108,0.8752421205692614
61300,127,0.8751794643969726
61400,93,0.8755215839959407
61500,89,0.8758244122868363
61600,87,0.8757498548668
61700,86,0.8757095826553026
61800,141,0.8754143913141434
61900,136,0.8753724943723872
62000,78,0.8753495548198387
62100,66,0.8753206278146972
62200,36,0.875289042093093
62300,59,0.875240662302657
62400,69,0.8752364565187188
62500,73,0.8752048775539623
62600,90,0.8751500088005163
62700,119,0.8749900070883053
62800,114,0.8748815064918466
62900,121,0.8747711402537682
63000,69,0.8747652713277264
63100,55,0.8747495469257384
63200,71,0.874699307012187
63300,80,0.8747467246592054
63400,71,0.8747986093445265
63500,73,0.8747710162115228
63600,83,0.8747334726594534
63700,131,0.8744911445942374
63800,125,0.8743904436355183
63900,122,0.8743610594795539
64000,81,0.8743270915577699
64100,69,0.8743217233105703
64200,93,0.8741706498310998
64300,83,0.8741625937473666
64400,57,0.8741816995390153
64500,79,0.8741295127373638
64600,88,0.8741349435547388
64700,71,0.8741607922121517
64800,94,0.8740469415667101
64900,110,0.8739308409845161
65000,100,0.873973304612875
65100,116,0.8739347573099263
65200,115,0.8739273686515343
65300,122,0.8739287536575968
65400,134,0.873852698141956
65500,150,0.8739185268610161
65600,160,0.8739079775251806
65700,235,0.873625777240235
65800,203,0.873573835460217
65900,174,0.8736975478102321
66000,123,0.8737656352863726
66100,132,0.8737920410783055
66200,190,0.873582071956164
66300,195,0.8735782803206356
66400,162,0.873522676154255
66500,188,0.8735711229292744
66600,205,0.8734785019252387
66700,276,0.8731821918225271
66800,256,0.8731218867025778
66900,227,0.8731518494155746
67000,142,0.8731775110549589
67100,110,0.8732641780873779
67200,119,0.8731904891605887
67300,121,0.873131207264042
67400,121,0.8731008930459209
67500,125,0.8730933588054899
67600,158,0.8729309790687397
67700,191,0.8727125887876721
67800,178,0.8727341957334241
67900,155,0.8725905830651337
68000,141,0.8725553943880359
68100,97,0.8725648944995852
68200,89,0.8725597368434188
68300,86,0.8726971012253888
68400,86,0.8727154176953094
68500,74,0.872770487646003
68600,98,0.8727183347567878
68700,114,0.8726960696783922
68800,121,0.8726989002278807
68900,114,0.8727067624532446
69000,106,0.8728144457666537
69100,124,0.8727943061059522
69200,128,0.8729036953977201
69300,154,0.8728454837410751
69400,130,0.8732512823521933
69500,104,0.8732264260682988
69600,82,0.8733714129623578
69700,145,0.8731546042380804
69800,144,0.8732683277757795
69900,123,0.8736336086287192
70000,125,0.8737430059717777
70100,98,0.8740031974728407
70200,67,0.8739724313189458
70300,51,0.8739904079737927
70400,54,0.8739393181829108
70500,63,0.8739117064826738
70600,77,0.8739034035283052
70700,100,0.8738423761084654
70800,82,0.8737629574960583
70900,67,0.8738040282340321
71000,74,0.8737701937064544
71100,72,0.873745511573089
71200,68,0.8737559782323066
71300,93,0.8737101721678648
71400,108,0.873738769210248
71500,94,0.8737720904787956
71600,167,0.8735207522081869
71700,165,0.8736225176867781
71800,158,0.8737222372152702
71900,111,0.8737039190933462
72000,120,0.8737816442259607
72100,137,0.8739061462927833
72200,148,0.8741521346257657
72300,119,0.8743786799464565
72400,113,0.8743792377834931
72500,114,0.8743639464523515
72600,118,0.8743870748013679
72700,124,0.87440653406576
72800,143,0.8743178043185953
72900,176,0.8742129304776554
73000,159,0.8741685890265355
73100,147,0.8742045670481037
73200,118,0.8745712161993712
73300,173,0.8747868766573068
73400,167,0.8748181363392279
73500,129,0.8749146374440274
73600,136,0.8747946346441631
73700,143,0.8748583439956132
73800,110,0.8748733258470051
73900,94,0.8748654221638291
74000,91,0.874818235275348
74100,123,0.8747261955180312
74200,113,0.8747475206987535
74300,119,0.8746687876377685
74400,121,0.8746730601569311
74500,118,0.8747108922206198
74600,130,0.8746042458363718
74700,104,0.8746424303870804
74800,78,0.8746965182676788
74900,81,0.8747109722172044
75000,101,0.8747876171204262
75100,126,0.8747906951621325
75200,99,0.874856652020813
75300,86,0.8749118955586382
75400,90,0.8749809456345328
75500,138,0.8749272833042466
75600,136,0.8749994415030271
75700,147,0.8751269804494662
75800,123,0.8750985045122858
75900,131,0.8751477817186236
76000,124,0.8750727121752374
76100,121,0.875152445108674
76200,114,0.8750759002770083
76300,141,0.8752043837553581
76400,126,0.875191556075695
76500,124,0.8751653526641622
76600,128,0.8751767052886076
76700,113,0.875140854989788
76800,104,0.8750335446462745
76900,97,0.8749967030358446
77000,88,0.8750049404294001
77100,94,0.8749659911708692
77200,80,0.8749435349118706
77300,83,0.8749704271631983
77400,77,0.8749693638177934
77500,113,0.8748600762584392
77600,106,0.8748694827804646
77700,123,0.8748035826524199
77800,120,0.8747678463993304
77900,144,0.8746291285992498
78000,128,0.8745657795074046
78100,118,0.8744991407626547
78200,93,0.8744384477892347
78300,75,0.8743522865588593
78400,90,0.8742696028811858
78500,121,0.8741441105258133
78600,131,0.8741065352422812
78700,120,0.8740744269024586
78800,112,0.8740110477162718
78900,113,0.8740104742809734
79000,82,0.8740551764030442
79100,117,0.8739820750365354
79200,151,0.8738630490956072
79300,129,0.873930272482026
79400,86,0.8739994414487959
79500,132,0.8738311342930185
79600,146,0.8737961038126059
79700,120,0.8737614961854296
79800,89,0.873740854741835
79900,65,0.873743834145465
80000,58,0.8737913877561488
80100,39,0.8738450497862034
80200,51,0.8737949055137609
80300,101,0.8736551112172897
80400,101,0.8736851526672008
80500,86,0.8736675340383034
80600,80,0.8736213919950283
80700,70,0.873618029530247
80800,62,0.8735874084844775
80900,65,0.8735402111275434
81000,86,0.8735102177725128
81100,103,0.8734516052399376
81200,137,0.873485663006578
81300,162,0.8738191746652397
81400,169,0.8737058385155931
81500,180,0.8735521519594035
81600,235,0.873387289639634
81700,217,0.8734662576687117
81800,101,0.8734980350468952
81900,92,0.8734885588453029
82000,69,0.8735393925210211
82100,80,0.8736222476241333
82200,90,0.8736333333333334
82300,125,0.8735309784598995
82400,154,0.873477953704858
82500,146,0.8733837034944818
82600,123,0.8733393669666877
82700,117,0.8732650267557142
82800,108,0.8732264725149884
82900,141,0.8730296199300526
83000,126,0.8730089063528671
83100,118,0.8730096348359927
83200,111,0.8731103361465921
83300,133,0.8731450277267372
83400,180,0.8729597063869882
83500,158,0.872937151222802
83600,124,0.8728685037913816
83700,132,0.8727570671124125
83800,116,0.8726961574923359
83900,133,0.8726711385180569
84000,152,0.8725109883132683
84100,206,0.8723305041415278
84200,172,0.8723028638681836
84300,168,0.8722195678717418
84400,128,0.8722059063468756
84500,108,0.8721704285580345
84600,108,0.8721167942661672
84700,127,0.8720328809489898
84800,134,0.8719673371125553
84900,111,0.8719103681540262
85000,94,0.8718497722775898
85100,98,0.8718288073595621
85200,97,0.8717939355582062
85300,95,0.8717533784331857
85400,134,0.8715260611267355
85500,132,0.8715091038683341
85600,81,0.8715126540261339
85700,76,0.8714848064342556
85800,120,0.8713004176116494
85900,179,0.8711137490511491
86000,182,0.8710908504114895
86100,108,0.8710479946130553
86200,95,0.8709703417150225
86300,102,0.8709761810849319
86400,98,0.8708862490797991
86500,134,0.8707620560033771
86600,117,0.8706854291064268
86700,134,0.8705670270726018
86800,155,0.8705056742992341
86900,212,0.8702817437273473
87000,174,0.8703762946375015
87100,127,0.8702964640835421
87200,101,0.8703420580967854
87300,98,0.870277063012387
87400,149,0.870064019261586
87500,182,0.8699494949494949
87600,143,0.8699353636985975
87700,144,0.8697976114250717
87800,149,0.8697089631713636
87900,137,0.8697578404128622
88000,109,0.8697173321486089
88100,155,0.8695602218700476
88200,141,0.8695992845214445
88300,119,0.8696035555836741
88400,92,0.8696198480340441
88500,104,0.8696671428909709
88600,88,0.8696779029172172
88700,95,0.8696277839325351
88800,101,0.8695878319804555
88900,100,0.8695474093794798
89000,90,0.8695650462817203
89100,93,0.8695906892619825
89200,86,0.8696342028575692
89300,149,0.8694045367878412
89400,155,0.8694433884993866
89500,215,0.8692992344182988
89600,166,0.8693019817663417
89700,126,0.8693097237253898
89800,102,0.8693051368953723
89900,93,0.8693224168679683
90000,79,0.8693214165945268
90100,85,0.8693110517003515
90200,83,0.8694008789651723
90300,73,0.869587176279536
90400,85,0.8699424650957496
90500,93,0.8703781536907291
90600,85,0.8712390973067763
90700,87,0.8725070172846802
90800,89,0.8737815705284294
90900,94,0.8750597609561753
91000,97,0.8763011714668084
91100,126,0.8767128285201453
91200,136,0.876644544924154
91300,195,0.8764022428599014
91400,154,0.8764336959963891
91500,162,0.8765464395103714
91600,142,0.8764779938104758
91700,160,0.8763879574414094
91800,143,0.8763876409379439
91900,97,0.8763627936953932
92000,86,0.8763370822296525
92100,75,0.8763540223732418
92200,75,0.876359142434875
92300,110,0.8763597790437979
92400,126,0.8763860310413296
92500,110,0.8763928040407968
92600,119,0.8763144735090641
92700,101,0.8763088252214934
92800,103,0.8763140132693799
92900,147,0.8762906549592331
93000,160,0.8762786201464349
93100,92,0.8764509120018297
93200,101,0.8765062604787215
93300,194,0.8763407748637421
93400,200,0.8765171616423175
93500,172,0.8766201077708452
93600,134,0.8766967645112079
93700,114,0.8767643711876506
93800,127,0.8768175757190932
93900,177,0.8768051653605402
94000,243,0.8767236382160235
94100,197,0.8767696041979431
94200,180,0.8767767364456512
94300,131,0.8768050778366009
94400,116,0.8768281304057619
94500,100,0.8768925178997197
94600,111,0.8769234522635309
94700,130,0.8769365713072443
94800,115,0.8769544220265144
94900,122,0.8769924227165707
95000,129,0.8769496618561995
95100,115,0.8769768360916018
95200,126,0.8769708444819816
95300,181,0.8767709103983296
95400,223,0.8767200389501417
95500,161,0.8767214019594315
95600,150,0.8767044965298707
95700,136,0.8766442782044706
95800,82,0.8766825939036178
95900,77,0.8767947678652396
96000,68,0.8767856161749354
96100,79,0.8767584003404407
96200,77,0.8767377964072678
96300,93,0.8766893629276119
96400,96,0.876656766321011
96500,91,0.8766354500162646
96600,83,0.8766264878813391
96700,94,0.8765587101320863
96800,92,0.8765385246574219
96900,84,0.8765182739694192
97000,70,0.8764815991364882
97100,109,0.8764141188354657
97200,124,0.8763842293320241
97300,145,0.8762555708503128
97400,120,0.8762649995232842
97500,83,0.8762249687694659
97600,89,0.8761842235065602
97700,70,0.8761854888345569
97800,80,0.8761423769597564
97900,91,0.8760974781353486
98000,103,0.8760443932927968
98100,108,0.8760704486642497
98200,106,0.8760344582183935
98300,96,0.8761224897355443
98400,101,0.8760500576833943
98500,94,0.8760683182777087
98600,101,0.8760354309960408
98700,98,0.876014894687269
98800,99,0.8760015518782788
98900,134,0.8758931460310613
99000,169,0.8759949558638084
99100,184,0.8759103246264646
99200,200,0.8758835284808004
99300,162,0.8759194994171479
99400,161,0.8758626922021328
99500,146,0.8758260206538606
99600,125,0.8758069042941341
99700,119,0.8758069145988958
99800,121,0.8758121564274118
99900,141,0.8757792934406139
100000,125,0.8757972697358571
100100,119,0.8757570922339457
100200,117,0.8757712615813769
100300,92,0.8757905984324084
100400,98,0.8758258551931498
